osm_id,x,y,code,religion,sect,name
2362157913,-99.4039696,18.7229667,3100,Church,Christian,Hermita
2373659426,-100.6874122,20.5451106,3100,Church,Christian,Templo Parroquial
2373739387,-100.6736341,20.5463021,3100,Church,Christian,Templo de la Villita
2374021571,-100.6829093,20.5431391,3100,Church,Christian,Templo Preciosa Sangre
2374461280,-100.8176134,20.5233786,3100,Church,Christian,Templo de la Merced
2379834201,-101.6896918,21.1353923,3100,Church,Christian,Parroqua de la Divina Providencia
2380263552,-101.6662143,21.1273592,3100,Church,Christian,Purísima del Coecillo
2380263558,-101.6754244,21.1219963,3100,Church,Christian,Parroquia del Divino Redentor (Mezquitito)
2410115075,-99.3352073,20.0503512,3100,Church,Christian,La Iglesia de Jesuscristo de los Santos de los Ultimos Dias
2423253846,-98.3014798,19.120669,3100,Church,Christian,Iglesia de Santa María de la Asunción
2424729127,-100.7458391,20.9146359,3100,Church,Christian,Templo de la Purísima Concepcion (Templo de las Monjas)
2428717632,-100.8401916,20.5378547,3100,Church,Christian,Parroquia San Pedro y San Pablo
2430322059,-100.451694,25.6536257,3100,Church,Christian,Auditorio La Vid
2433104995,-88.0988725,20.6169418,3100,Church,Christian,Iglesia de Kanxoc
2434151825,-88.0384019,20.791158,3100,Church,Christian,Iglesia San Andrés
2458897649,-103.1773093,20.5184812,3100,Church,Christian,Templo El Salto
2474279014,-102.2948779,21.8681002,3100,Church,Christian,Tres Ave Maria
2474408842,-102.2965381,21.8878731,3100,Church,Christian,Templo Sagrado Corazón de Jesús
2523782798,-104.6788945,24.0406055,3100,Church,Christian,PARROQUIA DE NUESTRA SEÑORA DE GUADALUPE
2524915457,-106.4092633,23.268113,3100,Church,Christian,Parroquia San Pablo Apóstol
2526482514,-102.2977143,21.8800541,3100,Church,Christian,Ave Maria
2532989862,-106.4141091,23.2561097,3100,Church,Christian,Parroquia Divino Rdentor
2553655857,-99.6415611,18.9664403,3100,Church,Christian,Iglesia El calvario
2577793677,-101.2574389,21.0413394,3100,Church,Christian,Templo de la Valenciana
2596139485,-89.1491435,20.0784588,3100,Church,Christian,Iglesia Adventista del Séptimo Día
2597843553,-96.7180862,17.0544616,3100,Church,Christian,Templo de la Santísima Trinidad de las Huertas
2601176561,-92.80915,16.5515941,3100,Church,Christian,Sann Pablo Apostol
2609096086,-96.7093275,17.0627104,3100,Church,Christian,Templo de las Santas Felícitas y Perpetua
2632740661,-88.5432755,20.632731,3100,Church,Christian,"Iglesia Nacional Presbiteriana ""Rey de Reyes"""
2632740692,-88.5514321,20.5968364,3100,Church,Christian,"Iglesia Nacional Presbiteriana ""Emanuel"""
2633545996,-103.4505296,20.731376,3100,Church,Christian,Capilla del Recinto de la Paz
2643496381,-103.3138162,20.6503417,3100,Church,Christian,Parroquia de San Cristóbal
2643789368,-87.5761404,20.3503747,3100,Church,Christian,"Templo ""La nueva Jerusalem"" - Fraternidad de asambleas Cristianas Pentecoste"
2661577492,-117.0446257,32.3685017,3100,Church,Christian,Iglesia El buen camino
2685640761,-104.8996895,21.5331005,3100,Church,Christian,Santa Maria Madre de Dios
2690699518,-98.8809561,19.5179914,3100,Church,Christian,"""San Pablo"""
2692989076,-90.0561517,20.3197402,3100,Church,Christian,Nuestra señora de la Asunción
2696542564,-90.1034328,20.2376748,3100,Church,Christian,Tres Reyes Magos
2696827787,-90.0268513,20.4414721,3100,Church,Christian,Nuestra Señora de Guadelupe
2700535108,-89.5361189,20.3955638,3100,Church,Christian,Templo mormón
2723999243,-98.9750882,19.4037999,3100,Church,Christian,Parroquia de San Lorenzo
2729274572,-104.6282746,24.0095263,3100,Church,Christian,Parroquia Nuestra Señora de la asunción
2779907217,-98.9486367,19.4178023,3100,Church,Christian,San Andres
2799963578,-110.225571,23.4497806,3100,Church,Christian,Misión de Nuestra Señora del Pilar
2812654394,-99.2104294,19.455052,3100,Church,Christian,Sanctórum
2813337334,-98.517345,18.8902106,3100,Church,Christian,Parroquia de San Jeronimo Coyula
2819622500,-107.3643748,24.8091244,3100,Church,Christian,Capilla María Reina de Paz
2830311698,-103.2177768,20.2936787,3100,Church,Christian,Salon del reino del los testigos di Geova
2855583637,-101.5755722,22.2976286,3100,Church,Christian,San Matías
2860215975,-108.1422521,29.194056,3100,Church,Christian,San Pedro
2864658384,-109.6807624,29.8026453,3100,Church,Christian,Nuestra Señora de la Candelaria
2901011290,-99.0538745,19.2832015,3100,Church,Christian,Capilla de la Villa Centroamericana
2925011042,-92.8396439,15.5667956,3100,Church,Christian,IGLESIA PENTECOSTES
2946676918,-102.2780656,19.9757445,3100,Church,Christian,Espíritu Santo
3013354899,-104.785585,23.9686123,3100,Church,Christian,Capilla Jesús Malverde
3028908706,-104.6648483,24.0466311,3100,Church,Christian,Capilla San Isidoro Labrador
3046176572,-103.1926537,20.2885813,3100,Church,Christian,Parroquia de San Fransisco de Asis
3091652620,-102.1282287,19.4165482,3100,Church,Christian,Santuario del Señor de los Milagros
3115788536,-103.406544,20.6658623,3100,Church,Christian,Santa Rita de Casia
3130206497,-99.167778,18.9015279,3100,Church,Christian,Iglesia La Asunción de María
3130206528,-99.1660643,18.9021908,3100,Church,Christian,Iglesia Barrio San Miguel
3130209429,-99.1673151,18.9030112,3100,Church,Christian,Capilla San Pedro
3141045784,-100.3836708,20.5935152,3100,Church,Christian,Capilla del Calvarito
3163644357,-103.3405466,20.6676724,3100,Church,Christian,Parroquia de San José de Analco
3164017934,-88.1988327,20.6857597,3100,Church,Christian,"Templo Cristiano ""Elim"""
3164024704,-88.1941764,20.6873852,3100,Church,Christian,El tabernaculo de Dios
3164028530,-88.1927602,20.6829488,3100,Church,Christian,"Templo ""Peniel"""
3164033101,-88.1925013,20.684714,3100,Church,Christian,"Templo ""El Mesías"""
3164035156,-88.1916551,20.6822165,3100,Church,Christian,Iglesia Cristiana Getsemaní
3170384146,-101.6184144,19.5088878,3100,Church,Christian,Salon del Reino de los testigos di Geova
3218142270,-105.2771847,20.6897243,3100,Church,Christian,Iglesia Apostólica De La Fe En Cristo Jesus
3218271873,-100.4187625,20.6341909,3100,Church,Christian,Iglesia Biblica Cristo Salva
3244907526,-100.2586286,25.6730875,3100,Church,Christian,Familia de la Fe
3257726953,-99.0794331,19.7397882,3100,Church,Christian,Parroquia de Santa Ana
3329332893,-88.5838578,20.7028459,3100,Church,Christian,"Templo ""Emmanuiel"""
3331186339,-88.5833786,20.702046,3100,Church,Christian,"Templo ""Elim"""
3331201807,-88.5882136,20.6984104,3100,Church,Christian,"Iglesía Nacional Presbiteriana ""Eben Ezer"""
3331287275,-88.5846398,20.6975749,3100,Church,Christian,"Iglesia de Dios Pentecostes ""La hermosa"""
3360463693,-96.8131149,17.1974043,3100,Church,Christian,Ermita del Señor de las Peñitas
3388693047,-88.5630368,20.6858798,3100,Church,Christian,"Templo Presbiteriano ""Peniel"""
3397509918,-97.3571809,19.8211578,3100,Church,Christian,Iglesia de la Viergen del Carmen
3397668500,-97.3367635,19.8199533,3100,Church,Christian,Villita de la Virgen de Guadalupe
3409792852,-102.3171857,22.2330779,3100,Church,Christian,Iglesia Palabra Viva
3419993810,-99.2319037,19.5288651,3100,Church,Christian,Templo de Santa Mónica
3424353465,-98.7614116,20.0474602,3100,Church,Christian,Centro de Estudios Teológicos y Ministeriales
3427363058,-96.6256574,17.056523,3100,Church,Christian,"Congregación Cristiana ""Shekinah"""
3434796848,-100.962277,22.1448095,3100,Church,Christian,Nuestra Señora de la Anunciacion
3479259821,-101.6087387,19.5195544,3100,Church,Christian,Iglesia Cruz Verde
3494601493,-103.4309376,20.7464178,3100,Church,Christian,Parroqia de La Virgen de la Encarnación
3506036743,-98.3300395,26.0720636,3100,Church,Christian,Alianza Cristiana
3507691117,-101.1740774,19.7090755,3100,Church,Christian,Esmirna
3529021724,-96.9235282,19.5396505,3100,Church,Christian,Iglesia del Nazareno
3554516742,-101.6442301,18.6648584,3100,Church,Christian,Salon del Reino de los Testigos de Jehova
3578803663,-96.9295633,19.5229936,3100,Church,Christian,Templo Presbiteriano Bethel
3611738647,-88.1593765,20.6805722,3100,Church,Christian,Templo Peniel
3615686495,-96.9195655,19.510883,3100,Church,Christian,5ª Iglesia del Nazareno
3618002578,-101.607489,19.5128798,3100,Church,Christian,La Compañía
3622592186,-102.056593,19.4114064,3100,Church,Christian,Capilla de La Magdalena
3622592188,-102.0716563,19.4233008,3100,Church,Christian,Capilla de Santo Santiago
3622592189,-102.0701515,19.4164494,3100,Church,Christian,Capilla de San Pedro
3627307346,-103.4361939,20.6795901,3100,Church,Christian,Santuario de Nuestra Señora del Pueblito
3627307348,-103.4064823,20.6728331,3100,Church,Christian,Parroquia de San Juan Crisóstomo
3627828336,-100.732832,21.8600444,3100,Church,Christian,Nuestra Señora del Sagrario
3627853782,-103.4485397,20.6840725,3100,Church,Christian,Parroquia de San Martín Obispo
3627893443,-100.775655,21.8044054,3100,Church,Christian,Señor del Amparo
3640234748,-89.629633,20.9567861,3100,Church,Christian,Iglesia de la Ermita de Santa Isabel
3648074963,-99.2570034,18.9752658,3100,Church,Christian,Asunción de María y San José
3685974578,-101.4924249,19.5020399,3100,Church,Christian,Templo de Santiago Apostol
3688391698,-99.3213382,19.3102257,3100,Church,Christian,Cruz Blanca
3725557194,-99.1921743,19.6681582,3100,Church,Christian,Santuario El Cerrito Casa de San Juan Diego
3731225144,-88.223669,20.6951775,3100,Church,Christian,"Iglesia Cristiana Pentecostes ""Principe de Paz"""
3740805634,-89.6447168,20.9595995,3100,Church,Christian,"Capilla ""San José Obrero"""
3740805639,-89.6450081,20.954959,3100,Church,Christian,"Iglesia ""La Luz del Mundo"""
3740805640,-89.642225,20.9607341,3100,Church,Christian,"Iglesia ""Principe de Paz"""
3740825136,-89.6547037,20.9558192,3100,Church,Christian,"Iglesia Bautista ""Peniel"""
3740825137,-89.6521283,20.9603328,3100,Church,Christian,"Iglesia Nacional Presbiteriana ""Moriah"""
3740825140,-89.6522046,20.9597456,3100,Church,Christian,"Templo ""La Hermosa"""
3740825141,-89.6513768,20.9585776,3100,Church,Christian,"Templo Bautista ""Emmanuel"""
3751118650,-96.3934743,18.833744,3100,Church,Christian,Salon del Reyno de los Testigos de Jehova
3753645727,-88.6322941,20.8685423,3100,Church,Christian,"Iglesia ""El Divino Redentor"""
3766025166,-89.5809244,21.0139241,3100,Church,Christian,Capilla de San Marcos
3766058189,-89.5902118,21.0064581,3100,Church,Christian,Capilla de San Judas Tadeo
3768030071,-98.5172301,17.4606323,3100,Church,Christian,Parroquia Santa Catarina
3778487641,-99.6625162,19.3760585,3100,Church,Christian,Santuario de Maria siempre Virgen
3785240359,-100.2640028,25.7776431,3100,Church,Christian,Nstra. Sra. de la Salud
3788307381,-91.8964426,15.829435,3100,Church,Christian,Señor de Esquipulas
3800196060,-104.7048344,19.2256031,3100,Church,Christian,Iglesia de San Patricio
3802468452,-109.7822841,30.1243819,3100,Church,Christian,Iglesia de Dios en Mexico E.C.A.R.
3802507069,-99.1165839,19.4187384,3100,Church,Christian,El Galileo Eterno
3803690369,-109.681531,30.3711189,3100,Church,Christian,Iglesia Evangelica Cristiana Espiritual
3803693834,-109.6901782,30.370656,3100,Church,Christian,Primera Iglesia Bautista
3803712909,-109.6961327,30.3693392,3100,Church,Christian,Centro Cristiano Vida y Paz
3803712926,-109.7007112,30.371563,3100,Church,Christian,Capilla de Fatima
3803739025,-109.6835775,30.3753212,3100,Church,Christian,Iglesia de Jesucristo de los Santos de los Ultimos Dias
3805921765,-109.5902271,30.7312128,3100,Church,Christian,Iglesia Católica Virgen de Guadalupe
3807116543,-109.9684456,29.1189611,3100,Church,Christian,Iglesia de Nuestra Señora deLoreto
3807181477,-111.1167925,30.1647049,3100,Church,Christian,Templo Alabanza y ADoracion
3807181504,-111.1109453,30.1700894,3100,Church,Christian,Templo de Adoracion Nueva Vida
3807181509,-111.1109587,30.1696697,3100,Church,Christian,Iglesia Adventista del 7mo Dia
3807181515,-111.1104008,30.1688025,3100,Church,Christian,Iglesia de Nuestra Señora de la Medalla Milgarosa
3807181516,-111.1036202,30.1736442,3100,Church,Christian,Tabernaculo Benjamín Hill
3809292697,-111.5397716,30.3986991,3100,Church,Christian,Iglesia de Dios en Mexico Evangelio Completo A.R.
3816415581,-96.725575,17.0519295,3100,Church,Christian,Maranhata ICIAR
3816419659,-96.7154851,16.9081942,3100,Church,Christian,Capilla De san Judas
3850324799,-100.494103,21.2230743,3100,Church,Christian,Templo del Señor de los trabajos
3855097853,-100.1839723,21.0818073,3100,Church,Christian,Templo de San Ildefonso
3857609021,-109.9129122,22.8825377,3100,Church,Christian,1Era. Iglesia Apostólica De La Fe En Cristo Jesus
3868489125,-102.2130699,17.96232,3100,Church,Christian,Río de Dios
3905685113,-104.697755,24.0437007,3100,Church,Christian,Templo Cristiano Bethesa
3905959507,-93.1639674,16.1315871,3100,Church,Christian,JESUCRISTO ES EL CAMINO
3911662888,-97.9096154,18.9632471,3100,Church,Christian,Santisma Trinidad
3933356793,-101.1916807,20.5808574,3100,Church,Christian,Sagrado Corazón
3953892565,-99.0729628,19.4120764,3100,Church,Christian,Iglesia Llamada Final
3965084137,-99.1079261,18.9880368,3100,Church,Christian,Iglesia de los Reyes
3965108835,-99.10536,18.9859274,3100,Church,Christian,Iglesia de San Sebastian
3980333624,-102.2150634,17.9722861,3100,Church,Christian,Iglesia del divino niño
3997890738,-98.2267693,21.3508356,3100,Church,Christian,Parroquia Santiago Apóstol
4005102148,-102.2050972,17.9728588,3100,Church,Christian,Convivencia Cristiana Emanuel
4010044205,-103.2773913,20.6235422,3100,Church,Christian,Parroquia Divino Rostro
4020955467,-102.9911119,22.6487032,3100,Church,Christian,Santuario de la Virgen de la Soledad
4048205403,-99.2497673,20.2279157,3100,Church,Christian,Iglesia Santa María Batha
4055688772,-100.0047806,19.9199902,3100,Church,Christian,Capilla del Sagrado Corazón de Jesús
4055693488,-100.0236963,19.9675167,3100,Church,Christian,Iglesia de Cerritos
4060015463,-99.9095223,19.9145167,3100,Church,Christian,Iglesia de San Mateo El Viejo
4074465335,-100.9700003,20.3398118,3100,Church,Christian,Templo de Culiacan
4080470461,-98.8869964,21.6665761,3100,Church,Christian,Iglesia Santa Ana de Tanlajás
4082659126,-117.0396195,32.3095246,3100,Church,Christian,Kingdom Hall of Jehovah's Witnesses
4101112690,-89.557922,21.0069507,3100,Church,Christian,Salón de Asambleas de los Testigos de Jehová
4119092848,-96.9116755,19.5482378,3100,Church,Christian,Oasis de Esperanza
4121647608,-100.3571729,25.7169296,3100,Church,Christian,Comunidad Cristiana
4129582745,-103.4431233,20.7647747,3100,Church,Christian,Familia de Nazareth
4131104983,-101.189003,19.6982616,3100,Church,Christian,Parroquia del Sagrario Metropolitano
4136252102,-100.2225334,25.5481199,3100,Church,Christian,San José del Uro
4139143714,-101.555887,19.6742661,3100,Church,Christian,Capilla Hospital de Santa Fe
4139143715,-101.556064,19.673862,3100,Church,Christian,Parroquia de San Nicolás de Bari
4139516490,-100.265056,18.9856433,3100,Church,Christian,Capilla de Iglesia Vieja
4140735559,-107.334881,30.0990217,3100,Church,Christian,Kleinegemeinde Mennonitenkirche
4141389909,-107.3348545,30.1034491,3100,Church,Christian,Evangelische Missions Gemeinde (EMG)
4154115826,-97.7828995,18.9728166,3100,Church,Christian,Barrio de Guadalupe
4187322643,-99.2591748,19.3305857,3100,Church,Christian,San Francisco
4192450469,-100.1160307,25.3362689,3100,Church,Christian,Campo de Sión Monterrey
4195368095,-99.1572862,19.3793272,3100,Church,Christian,Parroquia de la Medalla Milagrosa
4199229305,-100.3935173,20.5921074,3100,Church,Christian,Templo de San José de García
4209317690,-102.290461,21.880761,3100,Church,Christian,Centro de Catecismo
4210852122,-89.5294445,20.9286111,3100,Church,Christian,Samkam
4216433304,-88.150161,21.1423541,3100,Church,Christian,"Iglesia Nacional Presbiteriana ""El Espíritu Santo"""
4258583390,-99.1571778,19.5186222,3100,Church,Christian,Iglesia del Sagrado Corazón de Jesús y de Nuestra Señora de San Juan de los Lagos
4281023536,-99.1972813,19.3757192,3100,Church,Christian,Iglesia del Monte Carmelo
4299276690,-98.2967032,19.0194275,3100,Church,Christian,Casa Conchita Misioneros del Espíritu Santo en Puebla
4299281631,-98.2541922,19.0228467,3100,Church,Christian,Casa de Oración Monseñor Ibarra
4299298228,-98.2521939,19.0184541,3100,Church,Christian,Religiosas de la ruz
4316264593,-99.1330768,19.2563472,3100,Church,Christian,Iglesia Santa Cruz Xochitepec
4327461164,-98.3643872,20.0828004,3100,Church,Christian,Iglesia Los Angelitos
4330349596,-99.0679425,19.493746,3100,Church,Christian,Nuestra Señora de la Salud
4354639187,-92.9614588,17.9762836,3100,Church,Christian,Maranatha
4435268089,-100.3965318,20.5922073,3100,Church,Christian,Templo y Convento de Carmelitas
4437310142,-99.0679699,19.540797,3100,Church,Christian,Santa Clara de Asis
4442947736,-100.1635852,26.5072854,3100,Church,Christian,Templo Bithania
4443217369,-103.4528749,20.6719442,3100,Church,Christian,Templo de Nuestra Señora de San Juan de los Lagos
4452071756,-102.0446553,19.4005722,3100,Church,Christian,Capilla de San José Obrero
4462559501,-97.7527759,23.7839335,3100,Church,Christian,Iglesia Nuestra Señora Del Carmen
4465590889,-98.0723463,22.9193881,3100,Church,Christian,Parroquia Madre Del Divino Pastor
4492835111,-93.0688077,16.7634677,3100,Church,Christian,Catolicos
4497871895,-97.6585558,20.8856552,3100,Church,Christian,Iglesia de Dios En Cristo
4516534393,-97.684867,21.3332348,3100,Church,Christian,Iglesia Martires Mexicanos
4518256780,-97.6917606,21.3567562,3100,Church,Christian,Inmaculado Corazón
4528514879,-96.9014295,19.5662227,3100,Church,Christian,Santuario San Judas Tadeo
4530419691,-100.319251,25.6667951,3100,Church,Christian,Capilla del Auxilio Nocturno Sacramental
4531151030,-98.4257279,22.8277032,3100,Church,Christian,Santo Cristo de La Paz
4535244777,-98.3187406,22.727674,3100,Church,Christian,Salón del Reino
4540198015,-98.4165598,22.4207418,3100,Church,Christian,Salón del Reyno
4540677098,-99.157627,19.4444919,3100,Church,Christian,Templo de la Sagrada Familia
4540677109,-99.1575828,19.4447144,3100,Church,Christian,Padres Josefinos
4540780033,-98.1716472,22.1534017,3100,Church,Christian,Señora de Fátima
4542194258,-103.2126289,22.3589392,3100,Church,Christian,Santuario de la Virgen del Tránsito
4554034593,-101.5046036,19.8994076,3100,Church,Christian,Parroquia de Santa Marta
4556017173,-102.1823522,25.4374454,3100,Church,Christian,Santa María de las Parras
4562295989,-102.0044301,20.3441549,3100,Church,Christian,Parroquia del Señor de la Misericordia
4567880816,-101.6389982,19.4063764,3100,Church,Christian,Iglesia de Nuestra Señora del Sagrario
4568887245,-99.3383069,19.9887744,3100,Church,Christian,Iglesia de Santa María Ilucan
4569093362,-101.8534843,19.5018385,3100,Church,Christian,Parroquia de Santiago Apostol
4569120823,-89.6798423,20.9180938,3100,Church,Christian,Iglesia Adventista El Roble
4569197220,-101.5794996,19.6263028,3100,Church,Christian,Iglesia del Señor del Rescate
4569253585,-101.5229625,19.6638184,3100,Church,Christian,Parroquia de San Diego de Alcalá
4572348652,-102.1198757,19.8476363,3100,Church,Christian,Parroquia de Santiago Apóstol
4581778210,-101.3719751,20.5254567,3100,Church,Christian,Templo de nuestra Señora de la paz
4582188932,-88.1954243,20.6885225,3100,Church,Christian,Salón del Reino de los Testigos de Jehova
4584821358,-100.8241508,19.8595165,3100,Church,Christian,Parroquia de San Pedro y San Pablo
4585665288,-100.8186402,19.8377016,3100,Church,Christian,Parroquia de San Pedro
4586045964,-107.4812461,24.875745,3100,Church,Christian,Seminario Diocesano de Culiacán
4593349955,-101.1916782,19.6642754,3100,Church,Christian,Templo de la Divina Providencia
4593699303,-101.1901538,19.6729855,3100,Church,Christian,Antigua Iglesia de Santa María
4594732291,-99.2086314,19.4596469,3100,Church,Christian,San Pelayo
4597259940,-101.5228806,19.0951415,3100,Church,Christian,Parroquia de San José
4597903234,-101.5067533,19.0785456,3100,Church,Christian,Capilla de Santa Catalina de Alejandría
4599335390,-109.9521205,27.5075303,3100,Church,Christian,Iglesia Adventista del 7mo día
4599335391,-109.9369223,27.4911917,3100,Church,Christian,Iglesia Adventista del Centro
4600672438,-99.1398586,19.2909109,3100,Church,Christian,Parroquia María Inmaculada
4602943193,-103.4377705,20.6865301,3100,Church,Christian,Parroquia del Señor de la Ascensión
4610753027,-103.4538117,20.7117773,3100,Church,Christian,Parroquia San Juan de Ocotán
4610843247,-103.5451298,20.7284095,3100,Church,Christian,Parroquia de la Virgen de Guadalupe
4612074563,-103.4545784,20.7196856,3100,Church,Christian,Templo Valle Real
4627554592,-104.8853923,21.490963,3100,Church,Christian,Templo San Rafael
4627638228,-98.2863553,26.0292356,3100,Church,Christian,Iglesia Apostólica
4627638234,-98.2799007,26.0216314,3100,Church,Christian,"Iglesia ""Espiritu Santo"""
4627747658,-98.283907,26.0199333,3100,Church,Christian,Templo Monte de los Olivos
4639109950,-89.0189586,20.942584,3100,Church,Christian,Capilla La Guadalupana
4639142049,-89.0155989,20.9437138,3100,Church,Christian,El Shaddai
4649711494,-103.3431578,20.6668116,3100,Church,Christian,Templo de San Sebastian de Analco
4653145486,-103.4289508,20.456331,3100,Church,Christian,Parroquia María Madre de Misericordia
4663488905,-103.4266153,20.5127516,3100,Church,Christian,Instituto Biblíco La Roca
4668352289,-88.2020156,20.6778099,3100,Church,Christian,Iglesia de Dios La Biblia
4669952161,-103.266181,20.4773284,3100,Church,Christian,Parroquia de Nuestra Señora de La Asunción
4670164301,-103.2611811,20.473986,3100,Church,Christian,Iglesia Santo Niño de Atocha
4675645309,-99.3369842,20.0277811,3100,Church,Christian,Parroquia de San Marcos
4677531960,-103.3217329,20.5547491,3100,Church,Christian,Templo del Divino Salvador
4677636776,-103.3255729,20.5764515,3100,Church,Christian,Parroquia San Isidro Labrador
4682618656,-103.3922397,20.596497,3100,Church,Christian,Templo Santa María
4682653644,-103.3873473,20.5873299,3100,Church,Christian,Parroquia de San Sebastianito
4684717266,-103.2004773,20.445174,3100,Church,Christian,Parroquia de La Capilla
4705883977,-103.2244758,20.5838068,3100,Church,Christian,Templo de Jauja
4709282593,-103.27619,20.6147644,3100,Church,Christian,Templo Divino Maestro
4710565336,-99.6491499,19.3015641,3100,Church,Christian,Inglesia de la Virgen de Guadalupe
4712209918,-99.6538736,19.3005183,3100,Church,Christian,Capilla del Santo Niño de Atocha
4747591292,-99.6479836,19.294459,3100,Church,Christian,Centro Cristiano Pan de Vida
4749165935,-99.6491968,19.3055477,3100,Church,Christian,Adulam
4749226909,-99.6401507,19.2935911,3100,Church,Christian,Iglesia de Cristo
4768728521,-98.1770427,19.0671458,3100,Church,Christian,Iglesia de la Soledad
4791671387,-101.4681152,19.1410054,3100,Church,Christian,Parroquía de Nuestra Señora de la Salud
4821914481,-103.3306408,20.6500922,3100,Church,Christian,Parroquia de Ntra Señora de la Candelaria
4846223208,-99.7577957,19.3720548,3100,Church,Christian,Iglesia de Cristo Ministerios Internacionales del Nuevo Pacto
4847828373,-107.5539922,24.7735471,3100,Church,Christian,Iglesia San Pedro Apostol
4861085572,-114.4971609,31.6887876,3100,Church,Christian,Salon Del Reino
4866267477,-103.4365784,20.2780253,3100,Church,Christian,Templo de La Loma
4868532914,-100.2812334,25.6535053,3100,Church,Christian,Parroquia Santisimo Redentor
4870120102,-99.6494182,19.29322,3100,Church,Christian,Templo Evangélico Filadelphia
4876660822,-99.1215543,19.5050436,3100,Church,Christian,Iglesia de San Pedro Zacatenco
4879724282,-103.70201,19.4101381,3100,Church,Christian,Templo de Cofradía de Suchitlán
4879728529,-103.7010714,19.4098522,3100,Church,Christian,Capilla del Santo Niño
4880853422,-98.8892803,19.4117333,3100,Church,Christian,Jesús de la Misericordia
4892948011,-103.731759,19.2588004,3100,Church,Christian,Grupo Amor de México AR
4902063688,-103.7580569,19.3229762,3100,Church,Christian,Parroquia de San Miguel Arcángel del Espíritu Santo
4913175599,-115.7346391,31.4070115,3100,Church,Christian,CENTRO FAMILIAR CRISTIANO VIDA EN ABUNDANCIA
4913175607,-115.7286588,31.4065664,3100,Church,Christian,MISIÓN VISIÓN DE ALCANCE
4913376244,-115.7277792,31.399303,3100,Church,Christian,IGLESIA APOSTÓLICA
4913376266,-115.7391818,31.4029309,3100,Church,Christian,TEMPLO EL BUEN PASTOR
4917258684,-99.651289,19.3144708,3100,Church,Christian,Capilla de la Virgen del Perpetuo Socorro
4917388004,-115.1663282,32.2306725,3100,Church,Christian,IGLESIA ADVENTISTA DEL SÉPTIMO DÍA
4917388007,-115.165676,32.2353064,3100,Church,Christian,IGLESIA APOSTÓLICA DE LA FE EN CRISTO JESUS
4917388008,-115.1637898,32.2343825,3100,Church,Christian,TEMPLO NUEVA PAZ
4917388011,-115.1668712,32.2384882,3100,Church,Christian,EL SALON DEL REYNO DE LOS TESTIGOS DE JEHOVA
4917402320,-115.1723363,32.2281892,3100,Church,Christian,ESCUELA DE CATESISMO
4917402921,-115.170416,32.2296636,3100,Church,Christian,TEMPLO LA HERMOSA
4917402922,-115.1628027,32.2273815,3100,Church,Christian,IGLESIA BAUTISTA BETHANIA
4917402923,-115.161215,32.2292604,3100,Church,Christian,IGLESIA CRISTIANA NUEVO DESTINO INTERNACIONAL
4919683321,-103.3739084,20.6939092,3100,Church,Christian,Nuestra Señora del Sagrado Corazón
4920580554,-114.997064,32.1947535,3100,Church,Christian,IGLESIA LUZ DIVINA
4920580555,-115.004218,32.1881768,3100,Church,Christian,IGLESIA RÍOS DE VIDA
4920580557,-115.0006558,32.1923837,3100,Church,Christian,IGLESIA TABERNACULO ELEAZER
4920603780,-114.9950856,32.1995111,3100,Church,Christian,IGLESIA NUEVO RENACIMIENTO
4920603807,-114.9925579,32.1994567,3100,Church,Christian,PARROQUIA NUESTRA SEÑORA DE GUADALUPE
4920603809,-114.9965491,32.1997617,3100,Church,Christian,TEMPLO BEREA
4920603810,-115.0012097,32.2012034,3100,Church,Christian,IGLESIA EVANGÉLICA FUENTE DE VIDA
4920603816,-114.9995617,32.2009129,3100,Church,Christian,SALON DEL REINO DE LOS TESTIGOS DE JE HOVA
4920605227,-114.9866361,32.2013194,3100,Church,Christian,TEMPLO BETHEL
4921334759,-99.1541928,19.3211727,3100,Church,Christian,Iglesia de la Anunciación
4943209622,-103.3457305,20.7139082,3100,Church,Christian,Parroquia Jesús nuestra pascua
4983993731,-108.0837612,25.4573641,3100,Church,Christian,Parroquia Nuestra Sra. de Guadalupe
5003545206,-97.332974,19.804032,3100,Church,Christian,Iglesia San José
5012525022,-99.126758,19.4630822,3100,Church,Christian,Iglesia cristiana La Fe en Cristo
5017253927,-95.1840062,18.1579558,3100,Church,Christian,Inglesia San Juan Bosco
5017253936,-95.191733,18.1556521,3100,Church,Christian,Iglesia Santuario De Guadalupe
5023299835,-98.3687563,20.0859615,3100,Church,Christian,Iglesia de la Villita
5026721542,-99.4671069,19.180474,3100,Church,Christian,Parroquia de San Barlolome
5026721544,-99.4639638,19.1922964,3100,Church,Christian,Parroquia de San Bartolome
5031333978,-96.9235765,19.5424394,3100,Church,Christian,Iglesia Nacional Presbiteriana Monte Horeb
5080444121,-97.4662242,19.8714796,3100,Church,Christian,Iglesia Santiago apostol
5104408937,-91.7889419,18.6546876,3100,Church,Christian,Iglesia de Jesucristo de los Santos de los Últimos Días
5116373385,-99.1548104,19.3616707,3100,Church,Christian,Parroquia de Nuestra Señora de la Esperanza
5150845041,-99.3409723,19.9934814,3100,Church,Christian,Evangelicos
5209320996,-100.3929702,20.6024036,3100,Church,Christian,Capilla De La Santa Cruz Del Cerrito
5258629471,-96.6831541,16.802704,3100,Church,Christian,Templo catolico de San Antonino Castillo Velasco
